scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
Existing,Palo Alto,Tamien,22,1,39.0,39,39,33,16.0,0.0,32.0
Existing,Redwood City,Bayshore,5,2,41.5,41,42,60,27.016666666666666,0.0,74.0
Existing,Redwood City,Bayshore,6,1,42.0,42,42,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,8,2,42.5,42,43,60,26.75,0.0,59.0
Existing,Redwood City,Bayshore,9,1,41.0,41,41,60,29.433333333333334,0.0,57.0
Existing,Redwood City,Bayshore,10,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,11,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,12,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,13,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,14,1,42.0,42,42,60,29.7,0.0,62.0
Existing,Redwood City,Bayshore,15,1,42.0,42,42,60,29.2,0.0,58.0
Existing,Redwood City,Bayshore,16,1,41.0,41,41,60,28.866666666666667,0.0,57.0
Existing,Redwood City,Bayshore,17,1,41.0,41,41,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,18,1,41.0,41,41,60,33.35,0.0,70.0
Existing,Redwood City,Bayshore,19,1,41.0,41,41,60,25.833333333333332,0.0,49.0
Existing,Redwood City,Bayshore,20,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,21,1,40.0,40,40,60,29.5,0.0,59.0
Existing,Redwood City,Bayshore,22,1,40.0,40,40,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Bayshore,23,1,39.0,39,39,14,6.5,0.0,13.0
Existing,Redwood City,Belmont,5,2,8.0,8,8,60,27.016666666666666,0.0,74.0
Existing,Redwood City,Belmont,6,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,8,2,8.0,8,8,60,25.65,0.0,54.0
Existing,Redwood City,Belmont,9,2,8.0,8,8,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Belmont,10,2,8.0,8,8,60,16.85,0.0,59.0
Existing,Redwood City,Belmont,11,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,12,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,13,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,14,1,8.0,8,8,60,26.166666666666668,0.0,55.0
Existing,Redwood City,Belmont,15,2,8.0,8,8,60,23.9,0.0,52.0
Existing,Redwood City,Belmont,16,1,7.0,7,7,60,28.866666666666667,0.0,57.0
Existing,Redwood City,Belmont,17,1,7.0,7,7,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,18,1,7.0,7,7,60,33.35,0.0,70.0
Existing,Redwood City,Belmont,19,1,8.0,8,8,60,25.833333333333332,0.0,49.0
Existing,Redwood City,Belmont,20,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,21,1,8.0,8,8,60,29.5,0.0,59.0
Existing,Redwood City,Belmont,22,1,8.0,8,8,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Belmont,23,1,8.0,8,8,14,6.5,0.0,13.0
Existing,Redwood City,Blossom Hill,15,1,69.0,69,69,60,32.916666666666664,0.0,100.0
Existing,Redwood City,Blossom Hill,17,1,69.0,69,69,60,26.7,0.0,52.0
Existing,Redwood City,Blossom Hill,18,1,56.0,56,56,29,14.0,0.0,28.0
Existing,Redwood City,Burlingame,5,2,22.0,22,22,60,27.016666666666666,0.0,74.0
Existing,Redwood City,Burlingame,6,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,8,2,22.0,22,22,60,25.65,0.0,54.0
Existing,Redwood City,Burlingame,9,2,20.0,19,21,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Burlingame,10,2,20.0,20,20,60,16.85,0.0,59.0
Existing,Redwood City,Burlingame,11,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,12,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,13,1,20.0,20,20,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,14,1,22.0,22,22,60,26.166666666666668,0.0,55.0
Existing,Redwood City,Burlingame,15,2,20.5,19,22,60,23.9,0.0,52.0
Existing,Redwood City,Burlingame,16,1,21.0,21,21,60,28.866666666666667,0.0,57.0
Existing,Redwood City,Burlingame,17,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,18,1,21.0,21,21,60,23.9,0.0,43.0
Existing,Redwood City,Burlingame,19,2,19.0,17,21,60,15.483333333333333,0.0,37.0
Existing,Redwood City,Burlingame,20,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,21,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Burlingame,22,1,21.0,21,21,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Burlingame,23,1,21.0,21,21,14,6.5,0.0,13.0
Existing,Redwood City,California Ave,5,1,14.0,14,14,60,21.7,0.0,41.0
Existing,Redwood City,California Ave,6,2,13.0,13,13,60,16.516666666666666,0.0,38.0
Existing,Redwood City,California Ave,7,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,8,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,9,2,13.5,13,14,60,14.833333333333334,0.0,33.0
Existing,Redwood City,California Ave,10,2,12.5,12,13,60,18.233333333333334,0.0,59.0
Existing,Redwood City,California Ave,11,1,13.0,13,13,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,12,1,13.0,13,13,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,13,1,13.0,13,13,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,14,1,13.0,13,13,60,26.033333333333335,0.0,51.0
Existing,Redwood City,California Ave,15,2,13.5,13,14,60,13.933333333333334,0.0,28.0
Existing,Redwood City,California Ave,16,1,13.0,13,13,60,24.033333333333335,0.0,51.0
Existing,Redwood City,California Ave,17,2,11.5,10,13,60,14.916666666666666,0.0,34.0
Existing,Redwood City,California Ave,18,2,11.5,10,13,60,14.916666666666666,0.0,34.0
Existing,Redwood City,California Ave,19,2,11.5,10,13,60,20.116666666666667,0.0,47.0
Existing,Redwood City,California Ave,20,1,12.0,12,12,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,21,1,12.0,12,12,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,22,1,12.0,12,12,60,29.5,0.0,59.0
Existing,Redwood City,California Ave,23,1,12.0,12,12,60,51.1,0.0,95.0
Existing,Redwood City,California Ave,24,1,12.0,12,12,60,29.5,0.0,59.0
Existing,Redwood City,Capitol,15,1,63.0,63,63,60,32.916666666666664,0.0,100.0
Existing,Redwood City,Capitol,17,1,63.0,63,63,60,26.7,0.0,52.0
Existing,Redwood City,Capitol,18,1,50.0,50,50,29,14.0,0.0,28.0
Existing,Redwood City,College Park,7,1,43.0,43,43,60,300.1,0.0,510.0
Existing,Redwood City,College Park,15,1,41.0,41,41,55,27.0,0.0,54.0
Existing,Redwood City,Gilroy,15,1,103.0,103,103,60,32.916666666666664,0.0,100.0
Existing,Redwood City,Gilroy,17,1,103.0,103,103,60,26.7,0.0,52.0
Existing,Redwood City,Gilroy,18,1,90.0,90,90,29,14.0,0.0,28.0
Existing,Redwood City,Hayward Park,5,2,15.0,15,15,60,27.016666666666666,0.0,74.0
Existing,Redwood City,Hayward Park,6,1,15.0,15,15,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,8,2,15.0,15,15,60,26.75,0.0,59.0
Existing,Redwood City,Hayward Park,9,1,14.0,14,14,60,29.433333333333334,0.0,57.0
Existing,Redwood City,Hayward Park,10,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,11,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,12,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,13,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,14,1,14.0,14,14,60,29.7,0.0,62.0
Existing,Redwood City,Hayward Park,15,1,15.0,15,15,60,29.2,0.0,58.0
Existing,Redwood City,Hayward Park,16,1,14.0,14,14,60,28.866666666666667,0.0,57.0
Existing,Redwood City,Hayward Park,17,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,18,1,14.0,14,14,60,33.35,0.0,70.0
Existing,Redwood City,Hayward Park,19,1,14.0,14,14,60,25.833333333333332,0.0,49.0
Existing,Redwood City,Hayward Park,20,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,21,1,14.0,14,14,60,29.5,0.0,59.0
Existing,Redwood City,Hayward Park,22,1,14.0,14,14,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Hayward Park,23,1,14.0,14,14,14,6.5,0.0,13.0
Existing,Redwood City,Hillsdale,5,2,12.0,12,12,60,24.016666666666666,0.0,62.0
Existing,Redwood City,Hillsdale,6,2,9.5,7,12,60,19.9,0.0,47.0
Existing,Redwood City,Hillsdale,7,1,7.0,7,7,60,20.5,0.0,47.0
Existing,Redwood City,Hillsdale,8,3,10.666666666666666,8,12,60,20.75,0.0,48.0
Existing,Redwood City,Hillsdale,9,2,11.0,11,11,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Hillsdale,10,2,11.5,11,12,60,16.85,0.0,59.0
Existing,Redwood City,Hillsdale,11,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Redwood City,Hillsdale,12,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Redwood City,Hillsdale,13,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Redwood City,Hillsdale,14,1,11.0,11,11,60,26.166666666666668,0.0,55.0
Existing,Redwood City,Hillsdale,15,2,11.5,11,12,60,23.9,0.0,52.0
Existing,Redwood City,Hillsdale,16,1,11.0,11,11,60,20.95,0.0,40.0
Existing,Redwood City,Hillsdale,17,2,9.0,7,11,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Hillsdale,18,2,9.0,7,11,60,18.066666666666666,0.0,43.0
Existing,Redwood City,Hillsdale,19,2,10.0,9,11,60,15.483333333333333,0.0,37.0
Existing,Redwood City,Hillsdale,20,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Redwood City,Hillsdale,21,1,11.0,11,11,60,29.5,0.0,59.0
Existing,Redwood City,Hillsdale,22,1,11.0,11,11,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Hillsdale,23,1,11.0,11,11,14,6.5,0.0,13.0
Existing,Redwood City,Lawrence,5,1,34.0,34,34,60,21.7,0.0,41.0
Existing,Redwood City,Lawrence,6,2,28.0,25,31,60,16.516666666666666,0.0,38.0
Existing,Redwood City,Lawrence,7,1,33.0,33,33,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,8,1,33.0,33,33,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,9,2,32.0,31,33,60,14.833333333333334,0.0,33.0
Existing,Redwood City,Lawrence,10,2,30.5,30,31,60,18.233333333333334,0.0,59.0
Existing,Redwood City,Lawrence,11,1,31.0,31,31,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,12,1,31.0,31,31,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,13,1,31.0,31,31,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,14,1,31.0,31,31,60,26.033333333333335,0.0,51.0
Existing,Redwood City,Lawrence,15,2,32.0,31,33,60,13.933333333333334,0.0,28.0
Existing,Redwood City,Lawrence,16,1,32.0,32,32,60,41.11666666666667,0.0,76.0
Existing,Redwood City,Lawrence,17,1,33.0,33,33,60,26.7,0.0,52.0
Existing,Redwood City,Lawrence,18,2,27.5,23,32,60,26.116666666666667,0.0,59.0
Existing,Redwood City,Lawrence,19,1,33.0,33,33,60,24.7,0.0,47.0
Existing,Redwood City,Lawrence,20,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,21,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,22,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,Lawrence,23,1,30.0,30,30,60,51.1,0.0,95.0
Existing,Redwood City,Lawrence,24,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,5,1,6.0,6,6,60,21.7,0.0,41.0
Existing,Redwood City,Menlo Park,6,2,5.5,5,6,60,13.516666666666667,0.0,28.0
Existing,Redwood City,Menlo Park,7,2,6.0,6,6,60,19.9,0.0,47.0
Existing,Redwood City,Menlo Park,8,2,6.0,6,6,60,19.9,0.0,47.0
Existing,Redwood City,Menlo Park,9,3,5.666666666666667,5,6,60,12.433333333333334,0.0,33.0
Existing,Redwood City,Menlo Park,10,2,5.0,5,5,60,18.233333333333334,0.0,59.0
Existing,Redwood City,Menlo Park,11,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,12,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,13,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,14,1,5.0,5,5,60,26.033333333333335,0.0,51.0
Existing,Redwood City,Menlo Park,15,2,5.0,5,5,60,13.933333333333334,0.0,28.0
Existing,Redwood City,Menlo Park,16,1,6.0,6,6,60,36.333333333333336,0.0,69.0
Existing,Redwood City,Menlo Park,17,2,6.0,6,6,60,23.316666666666666,0.0,52.0
Existing,Redwood City,Menlo Park,18,2,6.0,6,6,60,23.316666666666666,0.0,52.0
Existing,Redwood City,Menlo Park,19,2,6.0,6,6,60,21.316666666666666,0.0,47.0
Existing,Redwood City,Menlo Park,20,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,21,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,22,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Menlo Park,23,1,5.0,5,5,60,51.1,0.0,95.0
Existing,Redwood City,Menlo Park,24,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,5,2,26.5,26,27,60,20.516666666666666,0.0,48.0
Existing,Redwood City,Millbrae,6,3,20.666666666666668,16,27,60,11.966666666666667,0.0,33.0
Existing,Redwood City,Millbrae,7,2,17.0,16,18,60,13.3,0.0,35.0
Existing,Redwood City,Millbrae,8,4,22.25,17,27,60,11.95,0.0,32.0
Existing,Redwood City,Millbrae,9,2,25.0,24,26,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Millbrae,10,2,25.0,25,25,60,16.85,0.0,59.0
Existing,Redwood City,Millbrae,11,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,12,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,13,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,14,1,27.0,27,27,60,26.166666666666668,0.0,55.0
Existing,Redwood City,Millbrae,15,2,27.0,27,27,60,23.633333333333333,0.0,52.0
Existing,Redwood City,Millbrae,16,3,20.0,17,25,60,9.783333333333333,0.0,24.0
Existing,Redwood City,Millbrae,17,4,20.0,17,25,60,7.75,0.0,21.0
Existing,Redwood City,Millbrae,18,4,20.0,17,25,60,8.95,0.0,30.0
Existing,Redwood City,Millbrae,19,2,23.5,21,26,60,15.483333333333333,0.0,37.0
Existing,Redwood City,Millbrae,20,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,21,1,25.0,25,25,60,29.5,0.0,59.0
Existing,Redwood City,Millbrae,22,1,25.0,25,25,60,22.033333333333335,0.0,45.0
Existing,Redwood City,Millbrae,23,1,25.0,25,25,14,6.5,0.0,13.0
Existing,Redwood City,Morgan Hill,15,1,82.0,82,82,60,32.916666666666664,0.0,100.0
Existing,Redwood City,Morgan Hill,17,1,82.0,82,82,60,26.7,0.0,52.0
Existing,Redwood City,Morgan Hill,18,1,69.0,69,69,29,14.0,0.0,28.0
Existing,Redwood City,Mountain View,5,1,23.0,23,23,60,21.7,0.0,41.0
Existing,Redwood City,Mountain View,6,2,21.0,20,22,60,13.516666666666667,0.0,28.0
Existing,Redwood City,Mountain View,7,3,19.666666666666668,17,23,60,14.566666666666666,0.0,39.0
Existing,Redwood City,Mountain View,8,3,19.666666666666668,17,23,60,14.566666666666666,0.0,39.0
Existing,Redwood City,Mountain View,9,3,20.666666666666668,17,23,60,12.433333333333334,0.0,33.0
Existing,Redwood City,Mountain View,10,2,21.5,21,22,60,18.233333333333334,0.0,59.0
Existing,Redwood City,Mountain View,11,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,12,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,13,1,22.0,22,22,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,14,1,22.0,22,22,60,26.033333333333335,0.0,51.0
Existing,Redwood City,Mountain View,15,2,22.5,22,23,60,13.933333333333334,0.0,28.0
Existing,Redwood City,Mountain View,16,1,22.0,22,22,60,36.333333333333336,0.0,69.0
Existing,Redwood City,Mountain View,17,2,18.0,14,22,60,23.316666666666666,0.0,52.0
Existing,Redwood City,Mountain View,18,2,18.0,14,22,60,23.316666666666666,0.0,52.0
Existing,Redwood City,Mountain View,19,2,18.5,15,22,60,21.316666666666666,0.0,47.0
Existing,Redwood City,Mountain View,20,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,21,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,22,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Mountain View,23,1,21.0,21,21,60,51.1,0.0,95.0
Existing,Redwood City,Mountain View,24,1,21.0,21,21,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,5,1,10.0,10,10,60,21.7,0.0,41.0
Existing,Redwood City,Palo Alto,6,2,9.5,9,10,60,12.266666666666667,0.0,28.0
Existing,Redwood City,Palo Alto,7,4,8.5,6,10,60,11.65,0.0,34.0
Existing,Redwood City,Palo Alto,8,4,8.5,6,10,60,11.65,0.0,34.0
Existing,Redwood City,Palo Alto,9,4,9.25,8,10,60,11.85,0.0,33.0
Existing,Redwood City,Palo Alto,10,2,9.0,9,9,60,18.233333333333334,0.0,59.0
Existing,Redwood City,Palo Alto,11,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,12,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,13,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,14,1,9.0,9,9,60,26.033333333333335,0.0,51.0
Existing,Redwood City,Palo Alto,15,2,9.5,9,10,60,13.933333333333334,0.0,28.0
Existing,Redwood City,Palo Alto,16,1,10.0,10,10,60,24.033333333333335,0.0,51.0
Existing,Redwood City,Palo Alto,17,2,8.5,7,10,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Palo Alto,18,2,8.5,7,10,60,14.916666666666666,0.0,34.0
Existing,Redwood City,Palo Alto,19,2,8.5,7,10,60,20.116666666666667,0.0,47.0
Existing,Redwood City,Palo Alto,20,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,21,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,22,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,Palo Alto,23,1,9.0,9,9,60,51.1,0.0,95.0
Existing,Redwood City,Palo Alto,24,1,9.0,9,9,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,5,1,18.0,18,18,60,21.7,0.0,41.0
Existing,Redwood City,San Antonio,6,1,17.0,17,17,60,35.36666666666667,0.0,67.0
Existing,Redwood City,San Antonio,7,1,18.0,18,18,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,8,1,18.0,18,18,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,9,2,17.5,17,18,60,14.833333333333334,0.0,33.0
Existing,Redwood City,San Antonio,10,2,17.0,17,17,60,18.233333333333334,0.0,59.0
Existing,Redwood City,San Antonio,11,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,12,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,13,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,14,1,17.0,17,17,60,26.033333333333335,0.0,51.0
Existing,Redwood City,San Antonio,15,2,17.5,17,18,60,13.933333333333334,0.0,28.0
Existing,Redwood City,San Antonio,16,1,18.0,18,18,60,41.11666666666667,0.0,76.0
Existing,Redwood City,San Antonio,17,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,18,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,19,1,17.0,17,17,60,24.7,0.0,47.0
Existing,Redwood City,San Antonio,20,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,21,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,22,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Redwood City,San Antonio,23,1,16.0,16,16,60,51.1,0.0,95.0
Existing,Redwood City,San Antonio,24,1,16.0,16,16,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,5,2,31.5,31,32,60,27.016666666666666,0.0,74.0
Existing,Redwood City,San Bruno,6,1,31.0,31,31,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,8,2,31.0,31,31,60,25.65,0.0,54.0
Existing,Redwood City,San Bruno,9,2,30.0,29,31,60,14.916666666666666,0.0,34.0
Existing,Redwood City,San Bruno,10,2,30.0,30,30,60,16.85,0.0,59.0
Existing,Redwood City,San Bruno,11,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,12,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,13,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,14,1,32.0,32,32,60,26.166666666666668,0.0,55.0
Existing,Redwood City,San Bruno,15,2,32.0,32,32,60,23.9,0.0,52.0
Existing,Redwood City,San Bruno,16,1,30.0,30,30,60,28.866666666666667,0.0,57.0
Existing,Redwood City,San Bruno,17,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,18,1,30.0,30,30,60,33.35,0.0,70.0
Existing,Redwood City,San Bruno,19,1,31.0,31,31,60,25.833333333333332,0.0,49.0
Existing,Redwood City,San Bruno,20,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,21,1,30.0,30,30,60,29.5,0.0,59.0
Existing,Redwood City,San Bruno,22,1,30.0,30,30,60,22.033333333333335,0.0,45.0
Existing,Redwood City,San Bruno,23,1,29.0,29,29,14,6.5,0.0,13.0
Existing,Redwood City,San Carlos,5,2,5.0,5,5,60,27.016666666666666,0.0,74.0
Existing,Redwood City,San Carlos,6,1,5.0,5,5,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,8,2,5.0,5,5,60,25.65,0.0,54.0
Existing,Redwood City,San Carlos,9,2,4.0,4,4,60,14.916666666666666,0.0,34.0
Existing,Redwood City,San Carlos,10,2,4.5,4,5,60,16.85,0.0,59.0
Existing,Redwood City,San Carlos,11,1,4.0,4,4,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,12,1,4.0,4,4,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,13,1,4.0,4,4,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,14,1,4.0,4,4,60,26.166666666666668,0.0,55.0
Existing,Redwood City,San Carlos,15,2,4.5,4,5,60,23.633333333333333,0.0,52.0
Existing,Redwood City,San Carlos,16,2,4.5,4,5,60,19.35,0.0,48.0
Existing,Redwood City,San Carlos,17,2,4.0,4,4,60,21.85,0.0,50.0
Existing,Redwood City,San Carlos,18,2,4.0,4,4,60,19.4,0.0,43.0
Existing,Redwood City,San Carlos,19,2,4.0,4,4,60,15.483333333333333,0.0,37.0
Existing,Redwood City,San Carlos,20,1,4.0,4,4,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,21,1,4.0,4,4,60,29.5,0.0,59.0
Existing,Redwood City,San Carlos,22,1,4.0,4,4,60,22.033333333333335,0.0,45.0
Existing,Redwood City,San Carlos,23,1,4.0,4,4,14,6.5,0.0,13.0
Existing,Redwood City,San Jose Diridon,5,1,50.0,50,50,60,21.7,0.0,41.0
Existing,Redwood City,San Jose Diridon,6,2,43.5,37,50,60,12.266666666666667,0.0,28.0
Existing,Redwood City,San Jose Diridon,7,4,36.25,30,49,60,11.65,0.0,34.0
Existing,Redwood City,San Jose Diridon,8,4,36.25,30,49,60,11.65,0.0,34.0
Existing,Redwood City,San Jose Diridon,9,4,38.5,30,48,60,11.85,0.0,33.0
Existing,Redwood City,San Jose Diridon,10,2,45.0,44,46,60,18.233333333333334,0.0,59.0
Existing,Redwood City,San Jose Diridon,11,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,12,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,13,1,44.0,44,44,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,14,1,44.0,44,44,60,26.033333333333335,0.0,51.0
Existing,Redwood City,San Jose Diridon,15,2,47.5,45,50,60,13.933333333333334,0.0,28.0
Existing,Redwood City,San Jose Diridon,16,1,47.0,47,47,60,24.033333333333335,0.0,51.0
Existing,Redwood City,San Jose Diridon,17,3,40.333333333333336,34,51,60,12.816666666666666,0.0,34.0
Existing,Redwood City,San Jose Diridon,18,3,41.666666666666664,36,51,60,12.816666666666666,0.0,34.0
Existing,Redwood City,San Jose Diridon,19,3,40.333333333333336,36,49,60,18.016666666666666,0.0,47.0
Existing,Redwood City,San Jose Diridon,20,1,43.0,43,43,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,21,1,43.0,43,43,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,22,1,43.0,43,43,60,29.5,0.0,59.0
Existing,Redwood City,San Jose Diridon,23,1,43.0,43,43,60,51.1,0.0,95.0
Existing,Redwood City,San Jose Diridon,24,1,43.0,43,43,60,29.5,0.0,59.0
Existing,Redwood City,San Martin,15,1,88.0,88,88,60,32.916666666666664,0.0,100.0
Existing,Redwood City,San Martin,17,1,88.0,88,88,60,26.7,0.0,52.0
Existing,Redwood City,San Martin,18,1,75.0,75,75,29,14.0,0.0,28.0
Existing,Redwood City,San Mateo,5,2,18.5,18,19,60,20.516666666666666,0.0,48.0
Existing,Redwood City,San Mateo,6,2,15.0,11,19,60,14.766666666666667,0.0,33.0
Existing,Redwood City,San Mateo,7,1,10.0,10,10,60,16.3,0.0,35.0
Existing,Redwood City,San Mateo,8,3,15.666666666666666,10,19,60,13.55,0.0,32.0
Existing,Redwood City,San Mateo,9,2,17.0,16,18,60,14.916666666666666,0.0,34.0
Existing,Redwood City,San Mateo,10,2,17.0,17,17,60,16.85,0.0,59.0
Existing,Redwood City,San Mateo,11,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Mateo,12,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Mateo,13,1,17.0,17,17,60,29.5,0.0,59.0
Existing,Redwood City,San Mateo,14,1,19.0,19,19,60,26.166666666666668,0.0,55.0
Existing,Redwood City,San Mateo,15,2,17.5,16,19,60,23.633333333333333,0.0,52.0
Existing,Redwood City,San Mateo,16,2,14.5,12,17,60,19.35,0.0,48.0
