trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
142,12:13:00,12:13:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
142,12:18:00,12:18:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
142,12:22:00,12:22:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
142,12:28:00,12:28:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
142,12:35:00,12:35:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
146,12:00:00,12:00:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
146,12:04:00,12:04:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
146,12:09:00,12:09:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
146,12:16:00,12:16:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
146,12:20:00,12:20:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
146,12:25:00,12:25:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
146,12:29:00,12:29:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
146,12:32:00,12:32:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
146,12:36:00,12:36:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
146,12:39:00,12:39:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
146,12:43:00,12:43:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
146,12:46:00,12:46:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
146,12:51:00,12:51:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
146,12:56:00,12:56:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
146,13:00:00,13:00:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
146,13:04:00,13:04:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
146,13:08:00,13:08:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
146,13:13:00,13:13:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
146,13:18:00,13:18:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
146,13:22:00,13:22:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
146,13:28:00,13:28:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
146,13:35:00,13:35:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
150,13:00:00,13:00:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
150,13:04:00,13:04:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
150,13:09:00,13:09:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
150,13:16:00,13:16:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
150,13:20:00,13:20:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
150,13:25:00,13:25:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
150,13:29:00,13:29:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
150,13:32:00,13:32:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
150,13:36:00,13:36:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
150,13:39:00,13:39:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
150,13:43:00,13:43:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
150,13:46:00,13:46:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
150,13:51:00,13:51:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
150,13:56:00,13:56:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
150,14:00:00,14:00:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
150,14:04:00,14:04:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
150,14:08:00,14:08:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
150,14:13:00,14:13:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
150,14:18:00,14:18:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
150,14:22:00,14:22:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
150,14:28:00,14:28:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
150,14:35:00,14:35:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
152,14:00:00,14:00:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
152,14:04:00,14:04:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
152,14:09:00,14:09:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
152,14:16:00,14:16:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
152,14:20:00,14:20:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
152,14:25:00,14:25:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
152,14:29:00,14:29:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
152,14:32:00,14:32:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
152,14:36:00,14:36:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
152,14:39:00,14:39:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
152,14:43:00,14:43:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
152,14:46:00,14:46:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
152,14:51:00,14:51:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
152,14:56:00,14:56:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
152,15:00:00,15:00:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
152,15:04:00,15:04:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
152,15:08:00,15:08:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
152,15:13:00,15:13:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
152,15:18:00,15:18:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
152,15:22:00,15:22:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
152,15:28:00,15:28:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
152,15:35:00,15:35:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
801,9:51:00,9:51:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
801,10:01:00,10:01:00,70221,2,San Francisco,0,0,13189.56788106040,1,,,,,1,1,,,,
801,10:06:00,10:06:00,70211,3,San Francisco,0,0,17506.08274396440,1,,,,,1,1,,,,
801,10:13:00,10:13:00,70171,4,San Francisco,0,0,27101.49523177830,1,,,,,1,1,,,,
801,10:20:00,10:20:00,70141,5,San Francisco,0,0,34717.98288415940,1,,,,,1,1,,,,
801,10:27:00,10:27:00,70111,6,San Francisco,0,0,42887.69408883990,1,,,,,1,1,,,,
801,10:32:00,10:32:00,70091,7,San Francisco,0,0,47003.25151465590,1,,,,,1,1,,,,
801,10:40:00,10:40:00,70061,8,San Francisco,0,0,53653.60282728570,1,,,,,1,1,,,,
801,11:00:00,11:00:00,70011,9,San Francisco,0,0,75384.41144966000,1,,,,,1,1,,,,
803,17:21:00,17:21:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
803,17:31:00,17:31:00,70221,2,San Francisco,0,0,13189.56788106040,1,,,,,1,1,,,,
803,17:36:00,17:36:00,70211,3,San Francisco,0,0,17506.08274396440,1,,,,,1,1,,,,
803,17:43:00,17:43:00,70171,4,San Francisco,0,0,27101.49523177830,1,,,,,1,1,,,,
803,17:50:00,17:50:00,70141,5,San Francisco,0,0,34717.98288415940,1,,,,,1,1,,,,
803,17:57:00,17:57:00,70111,6,San Francisco,0,0,42887.69408883990,1,,,,,1,1,,,,
803,18:02:00,18:02:00,70091,7,San Francisco,0,0,47003.25151465590,1,,,,,1,1,,,,
803,18:10:00,18:10:00,70061,8,San Francisco,0,0,53653.60282728570,1,,,,,1,1,,,,
803,18:30:00,18:30:00,70011,9,San Francisco,0,0,75384.41144966000,1,,,,,1,1,,,,
102,4:55:00,4:55:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
102,4:59:00,4:59:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
102,5:04:00,5:04:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
102,5:10:00,5:10:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
102,5:14:00,5:14:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
102,5:18:00,5:18:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
102,5:22:00,5:22:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
102,5:25:00,5:25:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
102,5:28:00,5:28:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
102,5:32:00,5:32:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
102,5:35:00,5:35:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
102,5:38:00,5:38:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
102,5:41:00,5:41:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
102,5:47:00,5:47:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
102,5:51:00,5:51:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
102,5:55:00,5:55:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
102,5:59:00,5:59:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
102,6:04:00,6:04:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
102,6:10:00,6:10:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
102,6:15:00,6:15:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
102,6:22:00,6:22:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
102,6:31:00,6:31:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
134,9:00:00,9:00:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
134,9:05:00,9:05:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
134,9:10:00,9:10:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
134,9:17:00,9:17:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
134,9:21:00,9:21:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
134,9:25:00,9:25:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
134,9:29:00,9:29:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
134,9:32:00,9:32:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
134,9:36:00,9:36:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
134,9:39:00,9:39:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
134,9:43:00,9:43:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
134,9:46:00,9:46:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
134,9:51:00,9:51:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
134,9:56:00,9:56:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
134,10:00:00,10:00:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
134,10:04:00,10:04:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
134,10:08:00,10:08:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
134,10:13:00,10:13:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
134,10:18:00,10:18:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
134,10:22:00,10:22:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
134,10:27:00,10:27:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
134,10:35:00,10:35:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
190,19:30:00,19:30:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
190,19:34:00,19:34:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
190,19:39:00,19:39:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
190,19:46:00,19:46:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
190,19:50:00,19:50:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
190,19:56:00,19:56:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
190,20:01:00,20:01:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
190,20:04:00,20:04:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
190,20:08:00,20:08:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
190,20:11:00,20:11:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
190,20:15:00,20:15:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
190,20:18:00,20:18:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
190,20:23:00,20:23:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
190,20:28:00,20:28:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
190,20:32:00,20:32:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
190,20:35:00,20:35:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
190,20:39:00,20:39:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
190,20:44:00,20:44:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
190,20:49:00,20:49:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
190,20:53:00,20:53:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
190,20:58:00,20:58:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
190,21:06:00,21:06:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
196,22:30:00,22:30:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
196,22:34:00,22:34:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
196,22:39:00,22:39:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
196,22:46:00,22:46:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
196,22:50:00,22:50:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
196,22:56:00,22:56:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
196,23:01:00,23:01:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
196,23:04:00,23:04:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
196,23:08:00,23:08:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
196,23:11:00,23:11:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
196,23:15:00,23:15:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
196,23:18:00,23:18:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
196,23:23:00,23:23:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
196,23:28:00,23:28:00,70162,14,San Jose Diridon,0,0,46760.25134872980,1,,,,,1,1,,,,
196,23:32:00,23:32:00,70172,15,San Jose Diridon,0,0,48771.63366341850,1,,,,,1,1,,,,
196,23:35:00,23:35:00,70192,16,San Jose Diridon,0,0,51319.90356819420,1,,,,,1,1,,,,
196,23:39:00,23:39:00,70202,17,San Jose Diridon,0,0,55259.58867915000,1,,,,,1,1,,,,
196,23:44:00,23:44:00,70212,18,San Jose Diridon,0,0,58368.00295451350,1,,,,,1,1,,,,
196,23:49:00,23:49:00,70222,19,San Jose Diridon,0,0,62680.52037466060,1,,,,,1,1,,,,
196,23:53:00,23:53:00,70232,20,San Jose Diridon,0,0,65870.46414810700,1,,,,,1,1,,,,
196,23:58:00,23:58:00,70242,21,San Jose Diridon,0,0,71760.14427959230,1,,,,,1,1,,,,
196,24:06:00,24:06:00,70262,22,San Jose Diridon,0,0,75885.43208456990,1,,,,,1,1,,,,
228,8:15:00,8:15:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
228,8:19:00,8:19:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
228,8:24:00,8:24:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
228,8:31:00,8:31:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
228,8:35:00,8:35:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
228,8:39:00,8:39:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
228,8:44:00,8:44:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
228,8:48:00,8:48:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
228,8:51:00,8:51:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
228,8:54:00,8:54:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
228,8:58:00,8:58:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
228,9:02:00,9:02:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
228,9:06:00,9:06:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
228,9:14:00,9:14:00,70172,14,San Jose Diridon,0,0,48771.45217337840,1,,,,,1,1,,,,
228,9:27:00,9:27:00,70242,15,San Jose Diridon,0,0,71746.12583342290,1,,,,,1,1,,,,
228,9:36:00,9:36:00,70262,16,San Jose Diridon,0,0,75871.14594471000,1,,,,,1,1,,,,
263,16:12:00,16:12:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
263,16:18:00,16:18:00,70241,2,San Francisco,0,0,4121.03122796510,1,,,,,1,1,,,,
263,16:33:00,16:33:00,70171,3,San Francisco,0,0,27102.77339831600,1,,,,,1,1,,,,
263,16:40:00,16:40:00,70141,4,San Francisco,0,0,34714.64212629840,1,,,,,1,1,,,,
263,16:44:00,16:44:00,70131,5,San Francisco,0,0,38208.28579120890,1,,,,,1,1,,,,
263,16:47:00,16:47:00,70121,6,San Francisco,0,0,40193.80617560720,1,,,,,1,1,,,,
263,16:51:00,16:51:00,70111,7,San Francisco,0,0,42887.17852014420,1,,,,,1,1,,,,
263,16:54:00,16:54:00,70101,8,San Francisco,0,0,44876.75108479550,1,,,,,1,1,,,,
263,16:57:00,16:57:00,70091,9,San Francisco,0,0,47010.32481026380,1,,,,,1,1,,,,
263,17:01:00,17:01:00,70081,10,San Francisco,0,0,49334.74166443990,1,,,,,1,1,,,,
263,17:05:00,17:05:00,70061,11,San Francisco,0,0,53653.08626504160,1,,,,,1,1,,,,
263,17:10:00,17:10:00,70051,12,San Francisco,0,0,57802.90337051180,1,,,,,1,1,,,,
263,17:14:00,17:14:00,70041,13,San Francisco,0,0,60771.87987618780,1,,,,,1,1,,,,
263,17:21:00,17:21:00,70031,14,San Francisco,0,0,67447.06424520250,1,,,,,1,1,,,,
263,17:30:00,17:30:00,70021,15,San Francisco,0,0,72865.52792131120,1,,,,,1,1,,,,
263,17:38:00,17:38:00,70011,16,San Francisco,0,0,75388.67372142010,1,,,,,1,1,,,,
282,18:23:00,18:23:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
282,18:38:00,18:38:00,70052,2,San Jose Diridon,0,0,17578.29939272630,1,,,,,1,1,,,,
282,18:44:00,18:44:00,70082,3,San Jose Diridon,0,0,26040.15541218200,1,,,,,1,1,,,,
282,18:48:00,18:48:00,70092,4,San Jose Diridon,0,0,28347.64304716090,1,,,,,1,1,,,,
282,18:52:00,18:52:00,70112,5,San Jose Diridon,0,0,32495.02698663070,1,,,,,1,1,,,,
282,18:58:00,18:58:00,70132,6,San Jose Diridon,0,0,37174.41188548170,1,,,,,1,1,,,,
282,19:06:00,19:06:00,70172,7,San Jose Diridon,0,0,48276.67224897080,1,,,,,1,1,,,,
282,19:10:00,19:10:00,70192,8,San Jose Diridon,0,0,50825.11848129490,1,,,,,1,1,,,,
282,19:17:00,19:17:00,70212,9,San Jose Diridon,0,0,57871.56453379920,1,,,,,1,1,,,,
282,19:22:00,19:22:00,70222,10,San Jose Diridon,0,0,62184.69384385690,1,,,,,1,1,,,,
282,19:35:00,19:35:00,70262,11,San Jose Diridon,0,0,75377.72385331990,1,,,,,1,1,,,,
212,6:45:00,6:45:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
212,6:51:00,6:51:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
212,7:04:00,7:04:00,70062,3,San Jose Diridon,0,0,21732.19392438970,1,,,,,1,1,,,,
212,7:11:00,7:11:00,70092,4,San Jose Diridon,0,0,28352.53679798850,1,,,,,1,1,,,,
212,7:18:00,7:18:00,70132,5,San Jose Diridon,0,0,37184.49927384940,1,,,,,1,1,,,,
212,7:23:00,7:23:00,70142,6,San Jose Diridon,0,0,40678.55997675810,1,,,,,1,1,,,,
212,7:29:00,7:29:00,70162,7,San Jose Diridon,0,0,46279.12668894110,1,,,,,1,1,,,,
212,7:33:00,7:33:00,70172,8,San Jose Diridon,0,0,48290.50900362980,1,,,,,1,1,,,,
212,7:37:00,7:37:00,70192,9,San Jose Diridon,0,0,50838.77890840550,1,,,,,1,1,,,,
212,7:41:00,7:41:00,70202,10,San Jose Diridon,0,0,54778.46401936130,1,,,,,1,1,,,,
212,7:46:00,7:46:00,70212,11,San Jose Diridon,0,0,57886.87829472480,1,,,,,1,1,,,,
212,7:51:00,7:51:00,70222,12,San Jose Diridon,0,0,62199.39571487190,1,,,,,1,1,,,,
212,7:56:00,7:56:00,70232,13,San Jose Diridon,0,0,65389.33948831830,1,,,,,1,1,,,,
212,8:03:00,8:03:00,70242,14,San Jose Diridon,0,0,71279.01961980350,1,,,,,1,1,,,,
212,8:06:00,8:06:00,70252,15,San Jose Diridon,0,0,73531.45022954070,1,,,,,1,1,,,,
212,8:12:00,8:12:00,70262,16,San Jose Diridon,0,0,75403.97891928990,1,,,,,1,1,,,,
231,8:23:00,8:23:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
231,8:28:00,8:28:00,70241,2,San Francisco,0,0,4121.03122796510,1,,,,,1,1,,,,
231,8:36:00,8:36:00,70221,3,San Francisco,0,0,13198.98782162760,1,,,,,1,1,,,,
231,8:42:00,8:42:00,70211,4,San Francisco,0,0,17515.70301854860,1,,,,,1,1,,,,
231,8:51:00,8:51:00,70161,5,San Francisco,0,0,29120.18661163840,1,,,,,1,1,,,,
231,8:57:00,8:57:00,70141,6,San Francisco,0,0,34723.25707139180,1,,,,,1,1,,,,
231,9:02:00,9:02:00,70131,7,San Francisco,0,0,38214.87264434360,1,,,,,1,1,,,,
231,9:05:00,9:05:00,70121,8,San Francisco,0,0,40200.39302874190,1,,,,,1,1,,,,
231,9:09:00,9:09:00,70111,9,San Francisco,0,0,42893.76537327890,1,,,,,1,1,,,,
231,9:12:00,9:12:00,70101,10,San Francisco,0,0,44883.33793793020,1,,,,,1,1,,,,
231,9:15:00,9:15:00,70091,11,San Francisco,0,0,47016.91166339850,1,,,,,1,1,,,,
231,9:19:00,9:19:00,70081,12,San Francisco,0,0,49341.32851757460,1,,,,,1,1,,,,
231,9:24:00,9:24:00,70061,13,San Francisco,0,0,53659.67311817630,1,,,,,1,1,,,,
231,9:28:00,9:28:00,70051,14,San Francisco,0,0,57809.49022364650,1,,,,,1,1,,,,
231,9:32:00,9:32:00,70041,15,San Francisco,0,0,60778.46672932250,1,,,,,1,1,,,,
231,9:39:00,9:39:00,70031,16,San Francisco,0,0,67453.65109833720,1,,,,,1,1,,,,
231,9:45:00,9:45:00,70021,17,San Francisco,0,0,72872.11477444590,1,,,,,1,1,,,,
231,9:52:00,9:52:00,70011,18,San Francisco,0,0,75395.26057453010,1,,,,,1,1,,,,
264,16:32:00,16:32:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
264,16:36:00,16:36:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
264,16:41:00,16:41:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
264,16:52:00,16:52:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
264,16:55:00,16:55:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
264,17:00:00,17:00:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
