Origin_ID,Origin_Name,Dest_ID,Dest_Name,Ridership_2017_observed,Ridership_2022_diesel,Ridership_2022_PCEP,Ridership_2029_PCEP_noTransbay,Ridership_2029_PCEP,Ridership_2029_HSR1,Ridership_2033_HSR1,Ridership_2033_HSR2,Ridership_2040_HSR2,Ridership_2040_moderate,Ridership_2040_high
1,Transbay,4,22nd St,0,0,0,0,13,87,97,86,104,165,208
2,4th and King,4,22nd St,7,2,2,6,7,51,59,59,74,143,187
4,22nd St,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
7,Bayshore,4,22nd St,1,1,2,3,3,0,0,0,0,7,10
8,South San Francisco,4,22nd St,3,12,20,37,32,29,34,34,44,60,87
9,San Bruno,4,22nd St,3,8,18,19,23,30,34,34,41,28,39
10,Millbrae,4,22nd St,5,18,25,33,38,52,57,57,71,58,80
11,Broadway,4,22nd St,1,4,14,19,21,0,0,0,0,22,29
12,Burlingame,4,22nd St,15,13,19,23,25,32,35,35,41,23,32
13,San Mateo,4,22nd St,10,16,24,29,30,39,42,42,49,26,40
14,Hayward Park,4,22nd St,5,5,11,16,18,0,0,0,0,20,27
15,Hillsdale,4,22nd St,12,15,22,26,28,41,46,46,54,47,64
16,Belmont,4,22nd St,2,8,13,16,18,24,24,24,28,17,26
17,San Carlos,4,22nd St,0,8,13,17,19,0,0,0,0,18,27
18,Redwood City,4,22nd St,14,19,27,34,35,40,44,44,51,48,68
20,Atherton,4,22nd St,7,5,9,11,14,16,17,17,19,14,20
21,Menlo Park,4,22nd St,12,9,9,13,15,17,20,20,21,14,22
22,Palo Alto,4,22nd St,123,51,67,77,61,64,70,70,82,102,147
24,California Ave,4,22nd St,12,18,25,34,34,42,45,45,49,34,48
25,San Antonio,4,22nd St,5,8,17,21,25,0,0,0,0,27,39
26,Mountain View,4,22nd St,35,32,38,45,46,58,61,61,67,60,84
27,Sunnyvale,4,22nd St,25,28,36,40,41,48,51,51,57,53,73
28,Lawrence,4,22nd St,8,11,18,23,27,35,38,38,44,31,44
30,Santa Clara,4,22nd St,11,18,26,27,31,32,34,34,39,28,40
31,College Park,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,4,22nd St,10,35,46,36,40,63,67,67,73,62,87
33,Tamien,4,22nd St,0,2,13,15,12,21,23,23,27,22,40
34,Capitol,4,22nd St,0,0,0,0,0,0,0,0,0,7,11
35,Blossom Hill,4,22nd St,0,0,0,0,0,0,0,0,0,10,16
36,Morgan Hill,4,22nd St,0,0,0,0,0,0,0,0,0,5,9
37,San Martin,4,22nd St,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,4,22nd St,0,0,0,0,0,0,0,0,0,5,9
1,Transbay,7,Bayshore,0,0,0,0,13,102,114,108,132,129,124
2,4th and King,7,Bayshore,1,0,2,4,4,1,1,1,2,3,3
4,22nd St,7,Bayshore,1,0,0,3,3,0,0,0,0,6,8
7,Bayshore,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
8,South San Francisco,7,Bayshore,1,16,25,61,62,0,0,0,0,97,89
9,San Bruno,7,Bayshore,2,4,16,16,17,0,0,0,0,37,35
10,Millbrae,7,Bayshore,1,34,58,62,62,60,74,108,152,134,135
11,Broadway,7,Bayshore,1,0,5,16,16,8,12,12,23,19,17
12,Burlingame,7,Bayshore,2,4,12,22,22,0,0,0,0,27,28
13,San Mateo,7,Bayshore,1,8,20,32,31,0,0,0,0,32,43
14,Hayward Park,7,Bayshore,5,0,5,12,12,10,12,12,18,20,18
15,Hillsdale,7,Bayshore,1,9,22,33,33,25,31,31,40,42,40
16,Belmont,7,Bayshore,2,0,10,13,12,0,0,0,0,10,15
17,San Carlos,7,Bayshore,2,0,12,19,19,17,19,19,19,14,19
18,Redwood City,7,Bayshore,1,11,26,46,45,35,40,40,50,52,47
20,Atherton,7,Bayshore,1,0,5,7,7,0,0,0,0,3,2
21,Menlo Park,7,Bayshore,1,0,6,12,13,0,0,0,0,9,10
22,Palo Alto,7,Bayshore,30,83,105,142,140,98,111,111,134,138,128
24,California Ave,7,Bayshore,1,7,25,36,36,0,0,0,0,36,34
25,San Antonio,7,Bayshore,1,2,15,19,21,16,18,18,22,25,23
26,Mountain View,7,Bayshore,14,17,37,52,49,36,37,37,44,47,53
27,Sunnyvale,7,Bayshore,9,14,35,41,39,27,30,30,33,38,42
28,Lawrence,7,Bayshore,4,0,12,16,16,12,13,13,16,19,18
30,Santa Clara,7,Bayshore,3,2,23,31,32,0,0,0,0,24,22
31,College Park,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,7,Bayshore,11,26,48,40,38,39,42,42,49,50,54
33,Tamien,7,Bayshore,0,0,10,12,8,8,9,9,11,14,21
34,Capitol,7,Bayshore,0,0,0,0,0,0,0,0,0,4,4
35,Blossom Hill,7,Bayshore,0,0,0,0,0,0,0,0,0,5,6
36,Morgan Hill,7,Bayshore,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,7,Bayshore,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,7,Bayshore,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,8,South San Francisco,0,0,0,0,425,204,237,231,300,994,954
2,4th and King,8,South San Francisco,14,182,370,565,288,201,239,239,312,747,726
4,22nd St,8,South San Francisco,3,22,26,51,41,33,39,39,54,97,133
7,Bayshore,8,South San Francisco,2,14,33,58,58,0,0,0,0,142,131
8,South San Francisco,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
9,San Bruno,8,South San Francisco,1,6,12,12,13,0,0,0,0,18,18
10,Millbrae,8,South San Francisco,1,21,31,59,48,16,19,26,35,100,114
11,Broadway,8,South San Francisco,0,0,3,5,5,0,0,0,0,6,5
12,Burlingame,8,South San Francisco,1,3,7,8,8,8,9,9,10,8,9
13,San Mateo,8,South San Francisco,4,5,12,15,15,11,12,12,15,16,19
14,Hayward Park,8,South San Francisco,2,0,4,7,7,0,0,0,0,10,10
15,Hillsdale,8,South San Francisco,2,4,11,14,14,11,13,13,17,36,35
16,Belmont,8,South San Francisco,3,1,5,7,7,0,0,0,0,6,8
17,San Carlos,8,South San Francisco,3,1,5,8,8,0,0,0,0,7,9
18,Redwood City,8,South San Francisco,9,4,12,17,16,12,14,14,17,34,35
20,Atherton,8,South San Francisco,0,0,3,5,5,3,3,3,4,5,5
21,Menlo Park,8,South San Francisco,4,1,3,5,5,0,0,0,0,5,7
22,Palo Alto,8,South San Francisco,1,5,16,20,22,14,16,16,19,47,49
24,California Ave,8,South San Francisco,4,2,11,14,14,0,0,0,0,18,20
25,San Antonio,8,South San Francisco,0,1,7,9,10,0,0,0,0,15,17
26,Mountain View,8,South San Francisco,4,4,15,20,19,14,15,15,18,34,35
27,Sunnyvale,8,South San Francisco,4,3,13,17,17,0,0,0,0,29,31
28,Lawrence,8,South San Francisco,1,1,8,11,11,9,10,10,12,17,19
30,Santa Clara,8,South San Francisco,3,2,11,14,15,0,0,0,0,14,17
31,College Park,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,8,South San Francisco,15,7,19,27,25,17,19,19,22,47,48
33,Tamien,8,South San Francisco,0,0,6,8,6,4,5,5,6,13,19
34,Capitol,8,South San Francisco,0,0,0,0,0,0,0,0,0,4,5
35,Blossom Hill,8,South San Francisco,0,0,0,0,0,0,0,0,0,6,7
36,Morgan Hill,8,South San Francisco,0,0,0,0,0,0,0,0,0,3,3
37,San Martin,8,South San Francisco,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,8,South San Francisco,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,9,San Bruno,0,0,0,0,115,198,209,205,230,220,205
2,4th and King,9,San Bruno,58,120,265,258,225,237,264,264,312,307,296
4,22nd St,9,San Bruno,1,0,22,22,25,33,38,38,47,35,46
7,Bayshore,9,San Bruno,2,5,27,20,20,0,0,0,0,60,58
8,South San Francisco,9,San Bruno,1,5,10,11,11,0,0,0,0,18,19
9,San Bruno,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,9,San Bruno,6,0,0,0,0,0,0,0,0,0,0
12,Burlingame,9,San Bruno,5,0,4,4,4,0,0,0,0,5,4
13,San Mateo,9,San Bruno,7,1,8,7,7,6,7,7,8,9,9
14,Hayward Park,9,San Bruno,4,0,4,5,5,0,0,0,0,7,6
15,Hillsdale,9,San Bruno,2,3,9,10,10,8,9,9,10,12,11
16,Belmont,9,San Bruno,4,1,5,5,6,6,6,6,7,6,7
17,San Carlos,9,San Bruno,4,1,7,8,8,0,0,0,0,8,8
18,Redwood City,9,San Bruno,12,4,13,11,11,0,0,0,0,12,11
20,Atherton,9,San Bruno,0,1,5,5,5,0,0,0,0,4,3
21,Menlo Park,9,San Bruno,3,2,4,6,6,5,5,5,6,5,5
22,Palo Alto,9,San Bruno,6,14,29,23,23,19,21,21,23,26,29
24,California Ave,9,San Bruno,2,5,15,16,16,14,15,15,16,18,18
25,San Antonio,9,San Bruno,1,2,10,11,13,0,0,0,0,14,13
26,Mountain View,9,San Bruno,10,8,22,21,20,18,19,19,20,24,27
27,Sunnyvale,9,San Bruno,6,6,19,19,19,15,16,16,18,22,24
28,Lawrence,9,San Bruno,4,2,12,12,13,0,0,0,0,15,14
30,Santa Clara,9,San Bruno,2,5,15,16,16,11,11,11,13,15,14
31,College Park,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,9,San Bruno,25,10,24,23,22,19,20,20,20,24,25
33,Tamien,9,San Bruno,0,0,8,9,6,6,6,6,8,10,14
34,Capitol,9,San Bruno,0,0,0,0,0,0,0,0,0,3,4
35,Blossom Hill,9,San Bruno,0,0,0,0,0,0,0,0,0,5,5
36,Morgan Hill,9,San Bruno,0,0,0,0,0,0,0,0,0,3,3
37,San Martin,9,San Bruno,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,9,San Bruno,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,10,Millbrae,0,0,0,0,49,166,173,173,189,438,423
2,4th and King,10,Millbrae,32,106,220,383,401,479,531,531,623,771,739
4,22nd St,10,Millbrae,5,7,27,37,46,59,69,69,86,83,108
7,Bayshore,10,Millbrae,2,32,76,59,62,74,96,133,192,178,177
8,South San Francisco,10,Millbrae,1,20,30,54,47,17,20,28,36,98,110
9,San Bruno,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
10,Millbrae,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
11,Broadway,10,Millbrae,0,0,0,10,9,11,13,35,47,0,46
12,Burlingame,10,Millbrae,6,33,31,41,37,30,32,38,47,43,44
13,San Mateo,10,Millbrae,25,59,60,66,60,56,59,99,122,0,123
14,Hayward Park,10,Millbrae,8,12,18,27,25,19,21,28,35,36,38
15,Hillsdale,10,Millbrae,10,37,43,30,30,79,87,199,257,252,253
16,Belmont,10,Millbrae,8,12,19,21,20,17,18,18,19,18,20
17,San Carlos,10,Millbrae,12,12,20,23,21,15,16,16,18,0,20
18,Redwood City,10,Millbrae,78,56,61,66,54,76,82,82,97,115,116
20,Atherton,10,Millbrae,0,3,9,10,10,7,7,7,8,8,10
21,Menlo Park,10,Millbrae,33,14,12,18,16,11,12,12,13,9,15
22,Palo Alto,10,Millbrae,130,260,210,200,118,513,530,530,589,241,237
24,California Ave,10,Millbrae,35,40,45,54,42,27,28,28,30,30,35
25,San Antonio,10,Millbrae,20,14,26,31,29,20,22,22,25,26,31
26,Mountain View,10,Millbrae,128,65,68,77,59,105,110,110,116,95,94
27,Sunnyvale,10,Millbrae,136,61,65,63,52,75,81,81,89,79,77
28,Lawrence,10,Millbrae,12,11,23,28,26,31,33,33,36,30,35
30,Santa Clara,10,Millbrae,72,24,42,36,37,19,20,20,22,24,26
31,College Park,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,10,Millbrae,113,61,81,62,60,47,50,43,0,36,67
33,Tamien,10,Millbrae,0,0,16,18,13,16,18,18,22,27,36
34,Capitol,10,Millbrae,0,0,0,0,0,0,0,0,0,6,7
35,Blossom Hill,10,Millbrae,0,0,0,0,0,0,0,0,0,9,11
36,Morgan Hill,10,Millbrae,0,0,0,0,0,0,0,0,0,4,5
37,San Martin,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,10,Millbrae,0,0,0,0,0,0,0,0,0,0,0
1,Transbay,11,Broadway,0,0,0,0,165,167,175,175,191,178,165
2,4th and King,11,Broadway,63,0,183,255,167,151,166,166,191,174,161
4,22nd St,11,Broadway,1,0,13,20,21,0,0,0,0,23,28
7,Bayshore,11,Broadway,2,0,13,20,20,20,26,26,45,38,33
8,South San Francisco,11,Broadway,1,0,3,6,5,0,0,0,0,7,5
9,San Bruno,11,Broadway,1,0,0,0,0,0,0,0,0,0,0
10,Millbrae,11,Broadway,0,0,0,15,14,11,13,37,52,0,49
11,Broadway,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
12,Burlingame,11,Broadway,1,0,0,0,0,0,0,0,0,0,0
13,San Mateo,11,Broadway,1,0,2,14,15,0,0,0,0,14,16
14,Hayward Park,11,Broadway,3,0,3,9,9,6,8,8,9,10,10
15,Hillsdale,11,Broadway,1,0,9,15,15,16,18,18,20,17,20
16,Belmont,11,Broadway,2,2,8,10,10,0,0,0,0,0,10
17,San Carlos,11,Broadway,1,2,9,11,11,12,13,13,13,12,9
18,Redwood City,11,Broadway,3,2,21,27,26,26,28,28,32,27,26
20,Atherton,11,Broadway,0,2,6,7,7,0,0,0,0,0,0
21,Menlo Park,11,Broadway,1,4,6,8,8,0,0,0,0,8,7
22,Palo Alto,11,Broadway,5,9,30,31,32,31,33,33,35,32,36
24,California Ave,11,Broadway,1,13,21,21,21,0,0,0,0,20,18
25,San Antonio,11,Broadway,1,4,14,14,16,15,16,16,18,15,15
26,Mountain View,11,Broadway,4,20,27,30,28,28,29,29,29,27,31
27,Sunnyvale,11,Broadway,3,13,24,25,25,25,26,26,27,24,28
28,Lawrence,11,Broadway,1,7,15,17,16,16,17,17,19,15,14
30,Santa Clara,11,Broadway,1,11,19,22,22,0,0,0,0,14,13
31,College Park,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,11,Broadway,9,20,31,35,34,27,28,28,29,26,30
33,Tamien,11,Broadway,0,0,10,13,8,8,9,9,10,9,15
34,Capitol,11,Broadway,0,0,0,0,0,0,0,0,0,3,4
35,Blossom Hill,11,Broadway,0,0,0,0,0,0,0,0,0,5,5
36,Morgan Hill,11,Broadway,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,11,Broadway,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,11,Broadway,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,12,Burlingame,0,0,0,0,241,246,250,250,267,238,230
2,4th and King,12,Burlingame,194,216,318,362,200,183,196,196,221,188,182
4,22nd St,12,Burlingame,15,10,20,25,27,31,35,35,41,23,31
7,Bayshore,12,Burlingame,2,5,22,25,26,0,0,0,0,46,45
8,South San Francisco,12,Burlingame,1,3,7,8,9,8,9,9,11,9,9
9,San Bruno,12,Burlingame,9,0,3,4,4,0,0,0,0,5,5
10,Millbrae,12,Burlingame,0,33,31,40,35,29,32,40,48,45,46
11,Broadway,12,Burlingame,1,0,0,0,0,0,0,0,0,0,0
12,Burlingame,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
13,San Mateo,12,Burlingame,1,0,0,10,10,12,13,13,17,0,14
14,Hayward Park,12,Burlingame,3,1,2,8,8,0,0,0,0,10,10
15,Hillsdale,12,Burlingame,0,7,12,17,17,17,18,18,22,19,19
16,Belmont,12,Burlingame,2,5,10,12,12,0,0,0,0,13,9
17,San Carlos,12,Burlingame,2,4,11,13,14,0,0,0,0,0,10
18,Redwood City,12,Burlingame,7,20,27,37,36,34,36,36,41,36,33
20,Atherton,12,Burlingame,0,1,6,7,7,4,5,5,6,5,4
21,Menlo Park,12,Burlingame,4,4,6,9,9,0,0,0,0,0,0
22,Palo Alto,12,Burlingame,6,31,45,42,43,41,44,44,48,41,43
24,California Ave,12,Burlingame,1,9,19,21,21,0,0,0,0,19,17
25,San Antonio,12,Burlingame,1,4,13,14,16,0,0,0,0,16,15
26,Mountain View,12,Burlingame,12,19,30,34,32,30,31,31,34,28,33
27,Sunnyvale,12,Burlingame,8,13,27,28,27,0,0,0,0,26,30
28,Lawrence,12,Burlingame,4,4,13,16,16,15,15,15,18,15,15
30,Santa Clara,12,Burlingame,4,7,19,24,24,0,0,0,0,15,15
31,College Park,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,12,Burlingame,35,20,33,39,37,30,31,31,35,30,33
33,Tamien,12,Burlingame,0,0,10,12,8,7,8,8,9,9,14
34,Capitol,12,Burlingame,0,0,0,0,0,0,0,0,0,3,4
35,Blossom Hill,12,Burlingame,0,0,0,0,0,0,0,0,0,5,5
36,Morgan Hill,12,Burlingame,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,12,Burlingame,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,12,Burlingame,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,13,San Mateo,0,0,0,0,303,404,423,423,457,305,369
2,4th and King,13,San Mateo,156,278,444,456,261,255,276,276,307,229,256
4,22nd St,13,San Mateo,10,18,26,31,32,39,45,45,53,26,41
7,Bayshore,13,San Mateo,3,8,28,31,32,0,0,0,0,51,64
8,South San Francisco,13,San Mateo,4,5,11,14,16,11,12,12,15,15,18
9,San Bruno,13,San Mateo,8,2,8,7,7,6,7,7,8,9,9
10,Millbrae,13,San Mateo,25,52,56,63,57,53,57,98,121,0,122
11,Broadway,13,San Mateo,0,0,3,11,13,0,0,0,0,12,13
12,Burlingame,13,San Mateo,1,0,3,12,13,12,13,13,15,0,13
13,San Mateo,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
14,Hayward Park,13,San Mateo,2,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,13,San Mateo,0,6,9,13,14,13,15,15,19,15,19
16,Belmont,13,San Mateo,4,5,11,15,16,16,17,17,19,0,16
17,San Carlos,13,San Mateo,3,5,10,20,20,0,0,0,0,18,17
18,Redwood City,13,San Mateo,56,24,34,51,51,54,57,57,64,53,57
20,Atherton,13,San Mateo,0,1,5,6,6,4,5,5,5,0,3
21,Menlo Park,13,San Mateo,5,6,8,10,11,10,10,10,11,9,10
22,Palo Alto,13,San Mateo,49,46,67,67,67,78,83,83,93,60,72
24,California Ave,13,San Mateo,10,12,23,26,26,23,23,23,24,21,25
25,San Antonio,13,San Mateo,1,6,15,16,18,0,0,0,0,16,19
26,Mountain View,13,San Mateo,36,24,35,40,39,45,46,46,49,32,42
27,Sunnyvale,13,San Mateo,20,18,30,31,32,26,27,27,29,26,36
28,Lawrence,13,San Mateo,1,4,14,16,16,15,16,16,17,14,18
30,Santa Clara,13,San Mateo,3,9,22,28,29,15,15,15,17,14,19
31,College Park,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,13,San Mateo,79,27,39,46,43,53,54,54,57,31,48
33,Tamien,13,San Mateo,0,0,10,12,8,10,11,11,13,9,18
34,Capitol,13,San Mateo,0,0,0,0,0,0,0,0,0,3,4
35,Blossom Hill,13,San Mateo,0,0,0,0,0,0,0,0,0,4,5
36,Morgan Hill,13,San Mateo,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,13,San Mateo,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,13,San Mateo,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,14,Hayward Park,0,0,0,0,157,176,193,193,230,218,203
2,4th and King,14,Hayward Park,38,48,112,230,127,117,133,133,162,137,128
4,22nd St,14,Hayward Park,5,0,10,17,18,0,0,0,0,20,24
7,Bayshore,14,Hayward Park,6,0,13,16,16,18,22,22,30,36,32
8,South San Francisco,14,Hayward Park,2,0,4,8,8,0,0,0,0,10,10
9,San Bruno,14,Hayward Park,4,1,4,5,5,0,0,0,0,7,6
10,Millbrae,14,Hayward Park,8,15,21,29,25,20,23,33,41,41,44
11,Broadway,14,Hayward Park,2,0,5,9,9,8,8,8,10,10,10
12,Burlingame,14,Hayward Park,3,1,3,8,8,0,0,0,0,10,10
13,San Mateo,14,Hayward Park,2,0,0,0,0,0,0,0,0,0,1
14,Hayward Park,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
15,Hillsdale,14,Hayward Park,1,0,0,1,1,2,4,4,7,10,10
16,Belmont,14,Hayward Park,2,2,5,6,7,0,0,0,0,5,8
17,San Carlos,14,Hayward Park,2,2,7,10,10,10,11,11,11,9,9
18,Redwood City,14,Hayward Park,4,10,18,29,29,25,28,28,36,35,34
20,Atherton,14,Hayward Park,1,1,4,5,5,0,0,0,0,2,2
21,Menlo Park,14,Hayward Park,2,3,5,7,7,0,0,0,0,6,6
22,Palo Alto,14,Hayward Park,1,17,31,37,38,41,44,44,53,45,50
24,California Ave,14,Hayward Park,2,7,17,19,20,0,0,0,0,21,20
25,San Antonio,14,Hayward Park,2,3,12,13,15,12,14,14,16,16,15
26,Mountain View,14,Hayward Park,1,12,23,30,29,25,25,25,28,28,33
27,Sunnyvale,14,Hayward Park,1,7,20,24,23,20,21,21,23,25,28
28,Lawrence,14,Hayward Park,2,3,12,14,14,13,13,13,14,16,15
30,Santa Clara,14,Hayward Park,2,5,16,21,21,0,0,0,0,15,16
31,College Park,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
32,San Jose Diridon,14,Hayward Park,9,13,25,32,31,26,26,26,29,29,33
33,Tamien,14,Hayward Park,0,0,9,11,8,7,8,8,8,10,15
34,Capitol,14,Hayward Park,0,0,0,0,0,0,0,0,0,3,4
35,Blossom Hill,14,Hayward Park,0,0,0,0,0,0,0,0,0,5,5
36,Morgan Hill,14,Hayward Park,0,0,0,0,0,0,0,0,0,2,3
37,San Martin,14,Hayward Park,0,0,0,0,0,0,0,0,0,0,0
38,Gilroy,14,Hayward Park,0,0,0,0,0,0,0,0,0,2,3
1,Transbay,15,Hillsdale,0,0,0,0,391,672,706,706,777,1301,1197
2,4th and King,15,Hillsdale,253,276,501,437,287,382,422,422,484,682,631
4,22nd St,15,Hillsdale,12,14,24,29,31,45,51,51,64,67,86
7,Bayshore,15,Hillsdale,1,9,30,32,33,33,42,42,58,66,61
8,South San Francisco,15,Hillsdale,2,4,10,13,14,11,12,12,16,35,35
9,San Bruno,15,Hillsdale,1,2,8,8,8,7,8,8,9,11,10
10,Millbrae,15,Hillsdale,10,35,42,30,28,79,87,194,252,247,247
11,Broadway,15,Hillsdale,0,0,8,13,14,13,14,14,17,15,16
